delivery;item;item_category;created_by;time;created_on;material;material_group;plant;storage_location;delivery_quantity;base_unit_of_measure;actual_delivery_qty;item_description;reference_document;reference_item;movement_type;overall_status;item_1;billing_item;packing_item;picking_putaway_item;delivery_item;goods_mvt_item;goods_movement_status;shipping_point_receiving_pt;delivery_type;delivery_date;incoterms;changed_by;changed_on;bill_of_lading;supplier;document_date;act_goods_movement_date;external_delivery_id
180033406;20;ZELN;SAP_WFRT;04:05:05;2026-05-22;9050116501;1005;1722;171A;102000;EA;102000;H '25 PLUS TRAVEL BLADE COVER;4500016431;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-07-09;EXW;SAP_WFRT;2026-05-22 00:00:00;XIA1859746;1001040;2026-05-20;;2114047540
180033407;10;ELN;SAP_WFRT;04:12:35;2026-05-22;9150197601;1001;1722;171A;3960;EA;3960;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-21;DAP;CHIUA;2026-05-27 00:00:00;99999999;1003563;2026-05-22;2026-05-21;3117017
180033408;10;ELN;SAP_WFRT;06:07:42;2026-05-22;9150240301;6002;7816;178A;2240;EA;2240;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-21;DAP;SAP_WFRT;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119913
180033409;10;ELN;SIDDIQZ;07:00:14;2026-05-22;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-22;DAP;SIDDIQZ;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119913
180033410;10;ELN;SIDDIQZ;07:00:14;2026-05-22;9150240301;6002;7816;178A;3640;EA;3640;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-22;DAP;SIDDIQZ;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119913
180033412;10;ZELN;SAP_WFRT;14:05:05;2026-05-22;9050116404;1001;1714;171A;37800;EA;37800;H '25 G3 PLUS CARTRIDGE DISPENSER 4CT;4500016393;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-05-21;EXW;SAP_WFRT;2026-05-22 00:00:00;CHI5377670;1000026;2026-05-22;;0049017167
180033416;10;ELN;SAP_WFRT;18:43:16;2026-05-22;9150240301;6002;7815;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-21;DAP;SAP_WFRT;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3112399
180033418;10;ELN;SIDDIQZ;19:00:19;2026-05-22;9150240301;6002;7815;178A;7280;EA;7280;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-22;DAP;SIDDIQZ;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3112399
180033419;10;ELN;SAP_WFRT;19:00:22;2026-05-22;9150197601;1001;1722;171A;899;EA;899;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-21;DAP;CHIUA;2026-05-26 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3117018
180033420;10;ELN;SIDDIQZ;20:00:20;2026-05-22;9150197601;1001;1722;171A;5221;EA;5221;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-22;DAP;CHIUA;2026-05-26 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3117018
180033421;10;ELN;SAP_WFRT;20:43:08;2026-05-22;9150240301;6002;7816;178A;4760;EA;4760;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-21;DAP;SAP_WFRT;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119916
180033422;10;ELN;SIDDIQZ;21:00:18;2026-05-22;9150240301;6002;7816;178A;1120;EA;1120;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-22;DAP;SIDDIQZ;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119916
180033423;10;ELN;SIDDIQZ;21:00:19;2026-05-22;9150240301;6002;7816;178A;840;EA;840;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-22;DAP;SIDDIQZ;2026-05-22 00:00:00;99999999;1003563;2026-05-22;2026-05-22;3119916
180033427;10;ELN;SAP_WFRT;04:03:27;2026-05-23;9150197601;1001;1722;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-22;DAP;CHIUA;2026-05-26 00:00:00;99999999;1003563;2026-05-23;2026-05-22;3117019
180033428;10;ELN;SAP_WFRT;04:03:28;2026-05-23;9150197601;1001;1722;171A;2160;EA;2160;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-22;DAP;CHIUA;2026-05-26 00:00:00;99999999;1003563;2026-05-23;2026-05-22;3117019
180033440;10;ZELN;SAP_WFRT;14:05:05;2026-05-26;9050013404;1001;7101;171A;270000;EA;270000;4CT BLADE PACK - G2++;4500016411;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-05-25;EXW;SAP_WFRT;2026-05-26 00:00:00;CHI5377673;1000026;2026-05-26;;0049017181
180033441;10;ZELN;SAP_WFRT;14:05:06;2026-05-26;9050116404;1001;1711;171A;88200;EA;88200;H '25 G3 PLUS CARTRIDGE DISPENSER 4CT;4500016394;10;109;A;C;C;C;C;C;C;A;1711;ZEL;2026-05-25;EXW;SAP_WFRT;2026-05-26 00:00:00;NYC5377668;1000026;2026-05-26;;0049017180
180033442;10;ZELN;SAP_WFRT;14:05:11;2026-05-26;9050013404;1001;1711;171A;225000;EA;225000;4CT BLADE PACK - G2++;4500016377;10;109;C;C;C;C;C;C;C;C;1711;ZEL;2026-05-25;EXW;SAP_WFRT;2026-06-19 00:00:00;NYC5377668;1000026;2026-05-26;2026-06-19;0049017179
180033443;10;ZELN;SAP_WFRT;14:05:17;2026-05-26;9050116404;1001;9999;171A;252000;EA;252000;H '25 G3 PLUS CARTRIDGE DISPENSER 4CT;4500016395;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-05-25;EXW;CHIUA;2026-06-18 00:00:00;NYC5377676;1000026;2026-05-26;2026-06-18;0049017178
180033444;10;ZELN;SAP_WFRT;14:05:23;2026-05-26;9050013404;1001;1734;171A;90000;EA;90000;4CT BLADE PACK - G2++;4500016410;10;109;A;C;C;C;C;C;C;A;1734;ZEL;2026-05-25;EXW;SAP_WFRT;2026-05-26 00:00:00;CHI5377673;1000026;2026-05-26;;0049017182
180033445;10;ZELN;SAP_WFRT;14:05:28;2026-05-26;9050013404;1001;9999;171A;360000;EA;360000;4CT BLADE PACK - G2++;4500016381;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-05-25;EXW;CHIUA;2026-06-18 00:00:00;NYC5377674;1000026;2026-05-26;2026-06-17;0049017175
180033446;10;ELN;CHIUA;15:10:20;2026-05-26;9150240301;6002;7816;178A;2520;EA;2520;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-19;DAP;CHIUA;2026-05-26 00:00:00;;1003563;2026-05-19;2026-05-19;3115624
180033450;10;ZELN;SAP_WFRT;16:25:05;2026-05-26;9050059005;6002;7803;178A;32856;EA;32856;SOLID DEO 2.6OZ STICK PEONY;4500015969;10;109;C;C;C;C;C;C;C;C;7803;ZEL;2026-05-28;EXW;PEREZJ;2026-06-02 00:00:00;2151277;1002434;2026-05-26;2026-05-29;522
180033454;10;ELN;SAP_WFRT;18:52:08;2026-05-26;9150240301;6002;7815;178A;5600;EA;5600;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-25;DAP;SAP_WFRT;2026-05-26 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3112408
180033455;10;ELN;SAP_WFRT;18:52:10;2026-05-26;9150240301;6002;7815;178A;3640;EA;3640;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-25;DAP;SAP_WFRT;2026-05-26 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3112408
180033456;10;ELN;SAP_WFRT;18:56:15;2026-05-26;9150197601;1001;1722;171A;3784;EA;3784;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-25;DAP;CHIUA;2026-05-27 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3122506
180033457;10;ELN;SIDDIQZ;19:00:25;2026-05-26;9150197601;1001;1722;171A;4136;EA;4136;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-26;DAP;CHIUA;2026-05-27 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3122506
180033466;10;ZELN;CHIUA;19:24:25;2026-05-26;6350002702;1;9997;;70380;EA;70380;PKG SOLID DEO 2.6 OZ STICK LAVENDER R3;4500016652;10;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;20;ZELN;CHIUA;19:24:25;2026-05-26;6350064411;1;9997;;53820;EA;53820;PKG LUME AP SOLID 2.6OZ VANILLA R1;4500016652;60;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;30;ZELN;CHIUA;19:24:25;2026-05-26;6350065731;1;9997;;33120;EA;33120;PKG LUME AP SOLID 2.6OZ FRESH SPRING;4500016652;70;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;40;ZELN;CHIUA;19:24:25;2026-05-26;6350064523;1;9997;;49680;EA;49680;PKG MANDO AP SOLID 2.6OZ PRO SPORT R1;4500016652;80;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;50;ZELN;CHIUA;19:24:25;2026-05-26;6350011899;1;9997;;82800;EA;82800;PKG SOLID SWEAT CONTROL 2.6Z STICK PLUG;4500016652;90;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;60;ZELN;CHIUA;19:24:25;2026-05-26;63500109;1;9997;;49680;EA;49680;PKG SOLID PLUG 2.6 OZ MANDO GENERIC H;4500016652;100;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033466;70;ZELN;CHIUA;19:24:25;2026-05-26;6350002299;1;9997;;500940;EA;500940;PKG DEO SOLID 2.6OZ STICK PLUG;4500016652;110;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033467;10;ZELN;CHIUA;19:27:01;2026-05-26;6350002299;1;9997;;66240;EA;66240;PKG DEO SOLID 2.6OZ STICK PLUG;4500016809;30;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-22;;CHIUA;2026-06-01 00:00:00;;1011162;2026-05-22;2026-05-26;
180033477;10;ZELN;CHIUA;20:16:47;2026-05-26;6350000903;1;9997;178A;28800;EA;28800;DEO CREAM 2.2OZ STICK CAP TANGERINE R3;4500016504;10;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-25;EXW;CHIUA;2026-06-03 00:00:00;;1011162;2026-05-25;2026-05-31;
180033477;20;ZELN;CHIUA;20:16:47;2026-05-26;6350000910;1;9997;178A;27950;EA;27950;DEO CREAM 2.2OZ STICK CAP POWDER R3;4500016504;20;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-25;EXW;CHIUA;2026-06-03 00:00:00;;1011162;2026-05-25;2026-05-31;
180033477;30;ZELN;CHIUA;20:16:47;2026-05-26;6350000810;1;9997;178A;30600;EA;30600;DEO CREAM 2.2OZ STICK BASE POWDER R3;4500016504;30;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-25;EXW;CHIUA;2026-06-03 00:00:00;;1011162;2026-05-25;2026-05-31;
180033477;40;ZELN;CHIUA;20:16:47;2026-05-26;6350000804;1;9997;178A;28050;EA;28050;DEO CREAM 2.2OZ STICK BASE COCONUT R3;4500016504;50;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-25;EXW;CHIUA;2026-06-03 00:00:00;;1011162;2026-05-25;2026-05-31;
180033477;50;ZELN;CHIUA;20:16:47;2026-05-26;6350000904;1;9997;178A;28200;EA;28200;DEO CREAM 2.2OZ STICK CAP COCONUT R3;4500016504;60;109;C;C;C;C;C;C;C;C;9997;ZEL;2026-05-25;EXW;CHIUA;2026-06-03 00:00:00;;1011162;2026-05-25;2026-05-31;
180033479;10;ZELN;SAP_WFRT;20:40:05;2026-05-26;9050057002;6002;1787;178A;14770;EA;14770;DEO CREAM 3OZ TUBE LAVENDER;4500015823;30;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-04;EXW;BLANTOS;2026-05-29 00:00:00;99995123;1000776;2026-05-26;2026-05-28;3992
180033479;20;ZELN;SAP_WFRT;20:40:05;2026-05-26;9050057004;6002;1787;178A;9240;EA;9240;DEO CREAM 3OZ TUBE COCONUT;4500015823;50;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-04;EXW;BLANTOS;2026-05-29 00:00:00;99995123;1000776;2026-05-26;2026-05-28;3992
180033479;30;ZELN;SAP_WFRT;20:40:05;2026-05-26;9050057005;6002;1787;178A;10360;EA;10360;DEO CREAM 3OZ TUBE PEONY;4500015823;70;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-04;EXW;BLANTOS;2026-05-29 00:00:00;99995123;1000776;2026-05-26;2026-05-28;3992
180033486;10;ELN;SAP_WFRT;21:39:40;2026-05-26;9150240301;6002;7816;178A;280;EA;280;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-25;DAP;SAP_WFRT;2026-05-26 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3119915
180033488;10;ELN;SIDDIQZ;22:00:22;2026-05-26;9150240301;6002;7816;178A;560;EA;560;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-26;DAP;SIDDIQZ;2026-05-26 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3119915
180033489;10;ELN;SIDDIQZ;22:00:22;2026-05-26;9150240301;6002;7816;178A;1120;EA;1120;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-26;DAP;SIDDIQZ;2026-05-26 00:00:00;99999999;1003563;2026-05-26;2026-05-26;3119915
180033496;10;ZELN;SAP_WFRT;04:05:05;2026-05-27;9050099304;1001;7101;171A;5400;EA;5400;H '25 TRUMAN PACK G2++ SAGE NA RTL;4500016451;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-04;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047573
180033496;20;ZELN;SAP_WFRT;04:05:05;2026-05-27;9050099401;1001;7101;171A;7560;EA;7560;H '25 WINSTON PACK G2++ SMOKE NA RTL;4500016454;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-04;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047573
180033496;30;ZELN;SAP_WFRT;04:05:05;2026-05-27;9050099304;1001;7101;171A;29160;EA;29160;H '25 TRUMAN PACK G2++ SAGE NA RTL;4500016103;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-04;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047573
180033497;10;ZELN;SAP_WFRT;04:05:16;2026-05-27;9050067905;1001;7101;171A;6552;EA;6552;F'RETAIL HNDL PREMIUM US DOLPHIN REFRESH;4500016459;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-09;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047572
180033497;20;ZELN;SAP_WFRT;04:05:16;2026-05-27;9050099303;1001;7101;171A;15120;EA;15120;H '25 TRUMAN PACK G2++ OCEAN NA RTL;4500016450;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-09;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047572
180033497;30;ZELN;SAP_WFRT;04:05:16;2026-05-27;9050099302;1001;7101;171A;15120;EA;15120;H '25 TRUMAN PACK G2++ EMBER NA RTL;4500016449;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-07-09;EXW;;00:00:00;XM12605AOUS0;1001040;2026-05-26;;2114047572
180033498;10;ZELN;SAP_WFRT;04:05:18;2026-05-27;9050129601;1001;1113;111A;2100;EA;2100;H '25 STARTER SET G2++ ORANGE EU RTL;4500016531;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-07-10;EXW;;00:00:00;;1001040;2026-05-26;;2114047567
180033499;10;ZELN;SAP_WFRT;04:05:24;2026-05-27;9050114701;1001;1114;111A;5400;EA;5400;H '25 TRUMAN PACK G2++ INDIGO UK RTL;4500016118;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-07-10;EXW;;00:00:00;XIA1859763;1001040;2026-05-26;;2114047568
180033499;20;ZELN;SAP_WFRT;04:05:24;2026-05-27;9050115001;1001;1114;111A;6750;EA;6750;H '25 STARTER SET G2++ ORANGE UK RTL;4500016119;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-07-10;EXW;;00:00:00;XIA1859763;1001040;2026-05-26;;2114047568
180033499;30;ZELN;SAP_WFRT;04:05:24;2026-05-27;9050109001;1001;1114;111A;4320;EA;4320;H '25 TRUMAN G2++ GREEN DTC;4500016117;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-07-10;EXW;;00:00:00;XIA1859763;1001040;2026-05-26;;2114047568
180033500;10;ELN;SAP_WFRT;04:20:21;2026-05-27;9150197601;1001;1722;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-26;DAP;CHIUA;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-26;3122507
180033501;10;ELN;SAP_WFRT;04:20:21;2026-05-27;9150197601;1001;1722;171A;2880;EA;2880;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-26;DAP;CHIUA;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-26;3122507
180033503;10;ELN;SAP_WFRT;08:41:14;2026-05-27;9150240301;6002;7816;178A;6440;EA;6440;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-26;DAP;SAP_WFRT;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3119917
180033504;10;ELN;SIDDIQZ;09:00:12;2026-05-27;9150240301;6002;7816;178A;2520;EA;2520;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SIDDIQZ;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3119917
180033508;10;ZELN;SAP_WFRT;14:05:05;2026-05-27;9050013404;1001;1721;171A;360000;EA;360000;4CT BLADE PACK - G2++;4500016380;10;109;A;C;C;C;C;C;C;A;1721;ZEL;2026-05-26;EXW;SAP_WFRT;2026-05-27 00:00:00;LAX5377678;1000026;2026-05-27;;0049017183
180033515;10;ELN;SAP_WFRT;18:44:23;2026-05-27;9150240301;6002;7815;178A;560;EA;560;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-26;DAP;SAP_WFRT;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3112410
180033517;10;ELN;SIDDIQZ;19:00:24;2026-05-27;9150240301;6002;7815;178A;8400;EA;8400;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SIDDIQZ;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3112410
180033518;10;ELN;SIDDIQZ;19:00:24;2026-05-27;9150240301;6002;7815;178A;840;EA;840;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016747;10;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SIDDIQZ;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3112410
180033519;10;ELN;SAP_WFRT;19:02:26;2026-05-27;9150197601;1001;1722;171A;5091;EA;5091;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-26;DAP;CHIUA;2026-05-28 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3122508
180033520;10;ELN;SAP_WFRT;19:02:27;2026-05-27;9150197601;1001;1722;171A;3909;EA;3909;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-26;DAP;CHIUA;2026-05-28 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3122508
180033521;10;ELN;SAP_WFRT;19:14:59;2026-05-27;9050088704;1001;1722;171A;1968;EA;1968;F '25 MOISTURE+ REFILL 8CT US RTL;4500015988;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;SAP_WFRT;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3114155
180033522;10;ZELN;SAP_WFRT;19:20:06;2026-05-27;9050092202;4001;7101;171A;2604;EA;2604;H '26 BODY WASH STONE 30OZ US;4500016426;10;109;C;C;C;C;C;C;C;C;7101;ZEL;2026-08-12;EXW;SAP_WFRT;2026-06-01 00:00:00;554967263;1005413;2026-05-27;2026-06-01;1475
180033528;10;ZELN;CHIUA;20:28:26;2026-05-27;9200000201;1001;9999;171A;980000;EA;980000;FLAMINGO BIC - U.S 5B BULK CARTRIDGE;4500016485;10;109;A;C;C;C;C;C;C;A;9999;ZEL;2026-05-22;EXW;CHIUA;2026-05-27 00:00:00;;1005551;2026-05-22;;
180033529;10;ZELN;CHIUA;20:28:45;2026-05-27;9200000201;1001;1722;171A;140000;EA;140000;FLAMINGO BIC - U.S 5B BULK CARTRIDGE;4500016486;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-05-22;EXW;CHIUA;2026-05-27 00:00:00;;1005551;2026-05-22;;
180033532;10;ZELN;CHIUA;20:33:07;2026-05-27;9200003202;1001;1722;171A;32000;EA;32000;H TRUMAN OCEAN HANDLE BULK - NO CART;4500015681;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-05-22;EXW;CHIUA;2026-05-27 00:00:00;;1013720;2026-05-22;;
180033538;10;ELN;SAP_WFRT;21:30:04;2026-05-27;9150240301;6002;7816;178A;4200;EA;4200;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-26;DAP;SAP_WFRT;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3122873
180033540;10;ELN;SIDDIQZ;22:00:33;2026-05-27;9150240301;6002;7816;178A;1400;EA;1400;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SIDDIQZ;2026-05-27 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3122873
180033542;10;ELN;SAP_WFRT;03:51:20;2026-05-28;9050088704;1001;1722;171A;7800;EA;7800;F '25 MOISTURE+ REFILL 8CT US RTL;4500015988;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-18;DAP;SAP_WFRT;2026-05-28 00:00:00;99999999;1003563;2026-05-27;2026-05-27;3125395
180033543;10;ELN;SAP_WFRT;04:00:50;2026-05-28;9150197601;1001;1722;171A;6120;EA;6120;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-27;DAP;CHIUA;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122514
180033544;10;ELN;SAP_WFRT;04:00:51;2026-05-28;9150197601;1001;1722;171A;1440;EA;1440;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-05-27;DAP;CHIUA;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122514
180033545;10;ELN;SAP_WFRT;08:52:58;2026-05-28;9150240301;6002;7816;178A;1680;EA;1680;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SAP_WFRT;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122872
180033546;10;ELN;SAP_WFRT;08:53:00;2026-05-28;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-27;DAP;SAP_WFRT;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122872
180033547;10;ELN;SIDDIQZ;09:00:23;2026-05-28;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-28;DAP;SIDDIQZ;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122872
180033548;10;ELN;SIDDIQZ;09:00:23;2026-05-28;9150240301;6002;7816;178A;3360;EA;3360;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-05-28;DAP;SIDDIQZ;2026-05-28 00:00:00;99999999;1003563;2026-05-28;2026-05-28;3122872
180033550;10;ZELN;SAP_WFRT;14:05:06;2026-05-28;9200001401;1001;9999;171A;18000;EA;18000;F '23 PUBIC CARTRIDGES G2++ 4CT US;4500016479;10;109;A;C;C;C;C;C;C;A;9999;ZEL;2026-05-25;EXW;SAP_WFRT;2026-05-28 00:00:00;NYC5377674;1000026;2026-05-26;;0049017177
